time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-08-11T10:06:23.000Z,61.2029,-147.7096,28.6,1.4,ml,,,,0.82,ak,ak11675656,2015-08-11T10:39:54.128Z,"71km NE of Whittier, Alaska",earthquake
2015-08-11T10:06:19.210Z,33.6718333,-116.7688333,13.189,0.67,ml,25,98,0.06014,0.14,ci,ci37224903,2015-08-11T14:18:05.450Z,"9km SSW of Idyllwild, California",earthquake
2015-08-11T09:53:24.600Z,35.7444,-97.3736,5.75,2.4,ml,,51,,0.56,us,us1000314w,2015-08-11T21:09:27.852Z,"13km NE of Edmond, Oklahoma",earthquake
2015-08-11T09:45:57.850Z,33.5386667,-115.8706667,9.331,0.89,ml,22,128,0.05345,0.26,ci,ci37224895,2015-08-11T09:50:09.208Z,"6km ENE of North Shore, California",earthquake
2015-08-11T09:35:38.753Z,41.8711,-119.6289,9.4836,1.2,ml,5,221.56,0.149,0.1667,nn,nn00506044,2015-08-12T02:40:05.810Z,"69km ESE of Lakeview, Oregon",earthquake
2015-08-11T09:26:19.946Z,36.8562,-116.0098,7.013,0.65,ml,21,95.56,0.1,0.1145,nn,nn00505982,2015-08-12T02:37:49.682Z,"67km E of Beatty, Nevada",earthquake
2015-08-11T08:52:23.000Z,65.023,-150.1848,9.4,1.8,ml,,,,0.35,ak,ak11675641,2015-08-11T09:14:21.707Z,"21km E of Manley Hot Springs, Alaska",earthquake
2015-08-11T08:51:16.000Z,65.0008,-150.2858,15.8,2.1,ml,,,,0.59,ak,ak11675639,2015-08-11T19:58:05.380Z,"16km E of Manley Hot Springs, Alaska",earthquake
2015-08-11T08:50:08.500Z,18.7483,-64.2636,49,2.7,Md,5,320.4,0.28746089,0.05,pr,pr15223004,2015-08-11T16:55:43.225Z,"52km NE of Road Town, British Virgin Islands",earthquake
2015-08-11T08:49:04.600Z,18.9167,-64.364,12,2.9,Md,6,298.8,0.42580144,0.18,pr,pr15223003,2015-08-11T16:51:49.021Z,"61km NNE of Road Town, British Virgin Islands",earthquake
2015-08-11T08:41:59.960Z,40.3278333,-121.6805,8.57,0.8,md,9,105,0.09873,0.13,nc,nc72504386,2015-08-11T16:17:07.690Z,"25km SE of Shingletown, California",earthquake
2015-08-11T08:41:31.110Z,36.619,-121.2265,5.67,2.1,md,58,53,0.05288,0.05,nc,nc72504381,2015-08-11T18:50:09.830Z,"23km NNE of Soledad, California",earthquake
2015-08-11T08:36:25.460Z,52.5057,175.3029,120.68,4.3,mb,,167,0.765,0.64,us,us1000311x,2015-08-11T16:39:44.099Z,"45km WNW of Buldir Island, Alaska",earthquake
2015-08-11T08:25:42.180Z,40.297,-121.232,13.61,1.1,md,8,283,0.1767,0.29,nc,nc72504376,2015-08-11T16:55:45.070Z,"1km S of Chester, California",earthquake
2015-08-11T08:18:48.910Z,36.017,-120.9058333,7.33,1.17,md,33,53,0.01547,0.06,nc,nc72504371,2015-08-11T22:31:04.420Z,"29km SE of King City, California",earthquake
2015-08-11T08:15:45.300Z,40.3238333,-121.6736667,4.6,0.94,md,10,106,0.1025,0.11,nc,nc72504366,2015-08-11T16:08:35.730Z,"26km SE of Shingletown, California",earthquake
2015-08-11T08:07:47.511Z,41.8933,-119.6295,9.5419,1.08,ml,5,217.9,0.136,0.1714,nn,nn00506040,2015-08-12T02:39:56.567Z,"67km ESE of Lakeview, Oregon",earthquake
2015-08-11T08:07:32.000Z,59.6198,-151.673,27.8,2.4,ml,,,,0.71,ak,ak11675632,2015-08-11T08:32:37.845Z,"7km WSW of Homer, Alaska",earthquake
2015-08-11T08:06:12.572Z,41.8862,-119.616,8.9433,2.07,ml,5,122.7,0.149,0.192,nn,nn00505980,2015-08-12T02:37:24.667Z,"69km ESE of Lakeview, Oregon",earthquake
2015-08-11T07:59:06.410Z,33.5693333,-116.6256667,15.503,0.55,ml,24,50,0.004873,0.16,ci,ci37224879,2015-08-11T14:18:13.560Z,"5km ENE of Anza, California",earthquake
2015-08-11T07:47:31.000Z,63.2999,-151.164,6.1,1.3,ml,,,,1.03,ak,ak11675628,2015-08-11T08:12:11.127Z,"111km W of Cantwell, Alaska",earthquake
2015-08-11T07:42:37.400Z,37.121,-118.2498333,8.84,2.13,md,39,104,0.0685,0.08,nc,nc72504361,2015-08-12T02:37:07.754Z,"6km SE of Big Pine, California",earthquake
2015-08-11T07:35:13.640Z,40.3231667,-121.6796667,8.51,0.98,md,12,107,0.09788,0.12,nc,nc72504356,2015-08-11T15:41:59.740Z,"25km SE of Shingletown, California",earthquake
2015-08-11T07:29:15.000Z,57.3628,-154.909,1,2.2,ml,,,,0.76,ak,ak11675614,2015-08-11T07:51:08.346Z,"59km WSW of Larsen Bay, Alaska",earthquake
2015-08-11T07:23:25.810Z,38.7941666,-122.9554977,3.23,1.26,md,7,126,0.04994,0.04,nc,nc72504351,2015-08-11T07:24:59.530Z,"5km ESE of Cloverdale, California",earthquake
2015-08-11T07:11:54.930Z,33.2663333,-116.7708333,12.753,0.52,ml,18,91,0.03192,0.18,ci,ci37224863,2015-08-11T07:16:08.612Z,"3km NNW of Lake Henshaw, California",earthquake
2015-08-11T07:07:13.250Z,33.9296667,-116.0268333,4.924,0.94,ml,22,112,0.07465,0.16,ci,ci37224855,2015-08-11T07:11:18.295Z,"24km S of Twentynine Palms, California",earthquake
2015-08-11T06:56:31.370Z,33.9386667,-116.6191667,13.371,0.54,ml,14,114,0.1749,0.12,ci,ci37224847,2015-08-11T07:00:38.440Z,"8km WNW of Garnet, California",earthquake
2015-08-11T06:51:15.210Z,33.5115,-116.4486667,10.903,0.58,ml,28,81,0.02256,0.12,ci,ci37224839,2015-08-11T14:18:21.141Z,"21km SW of La Quinta, California",earthquake
2015-08-11T06:48:52.000Z,63.4923,-149.954,70.3,1.7,ml,,,,0.36,ak,ak11675609,2015-08-11T07:10:20.047Z,"51km WNW of Cantwell, Alaska",earthquake
2015-08-11T06:34:07.271Z,41.8693,-119.6321,9.2129,1.42,ml,5,221.78,0.148,0.1226,nn,nn00506037,2015-08-12T02:39:47.659Z,"68km ESE of Lakeview, Oregon",earthquake
2015-08-11T06:28:33.000Z,62.2449,-148.3312,12.1,1.5,ml,,,,0.94,ak,ak11675607,2015-08-11T06:49:13.202Z,"56km NNE of Sutton-Alpine, Alaska",earthquake
2015-08-11T06:21:35.490Z,33.4933333,-116.9193333,11.088,0.97,ml,40,38,0.1402,0.19,ci,ci37224831,2015-08-11T14:19:23.490Z,"8km NW of Aguanga, California",earthquake
2015-08-11T06:19:55.750Z,38.8343315,-122.8116684,2.61,0.56,md,9,119,0.01099,0.03,nc,nc72504341,2015-08-11T06:21:30.110Z,"7km W of Cobb, California",earthquake
2015-08-11T05:48:05.655Z,36.8221,-115.8189,2.5774,0.02,ml,16,251.31,0.163,0.1572,nn,nn00505976,2015-08-12T02:36:49.195Z,"69km NNE of Pahrump, Nevada",earthquake
2015-08-11T05:46:10.000Z,64.9972,-150.29,9.4,1.3,ml,,,,0.76,ak,ak11675604,2015-08-11T06:08:00.396Z,"16km E of Manley Hot Springs, Alaska",earthquake
2015-08-11T05:42:43.300Z,18.9353,-63.994,83,3.1,Md,4,334.8,0.5874982,0.34,pr,pr15223002,2015-08-11T13:45:17.331Z,"87km NE of Road Town, British Virgin Islands",earthquake
2015-08-11T05:21:21.970Z,37.6948,-117.655,0,0.98,ml,14,91.8,0.462,0.1171,nn,nn00505970,2015-08-12T02:36:32.597Z,"37km W of Goldfield, Nevada",earthquake
2015-08-11T05:14:53.200Z,19.2133,-64.2195,22,3.2,Md,7,316.8,0.73931348,0.23,pr,pr15223001,2015-08-11T13:17:23.986Z,"97km NNE of Road Town, British Virgin Islands",earthquake
2015-08-11T05:10:43.790Z,37.693,-117.6568,0.6734,1.08,ml,13,91.63,0.46,0.1353,nn,nn00506094,2015-08-12T02:41:33.350Z,"37km W of Goldfield, Nevada",earthquake
2015-08-11T05:04:58.162Z,41.8806,-119.6274,8.3366,1.03,ml,5,220.05,0.144,0.1785,nn,nn00506034,2015-08-12T02:39:37.850Z,"68km ESE of Lakeview, Oregon",earthquake
2015-08-11T04:57:41.540Z,27.6861,85.3291,6.36,3.6,mb,,247,0.028,0.27,us,us1000311d,2015-08-12T01:35:09.354Z,"1km SSE of Kathmandu, Nepal",earthquake
2015-08-11T04:54:41.458Z,41.8829,-119.6199,8.3597,2.34,ml,5,132.06,0.148,0.129,nn,nn00505962,2015-08-12T02:36:16.714Z,"69km ESE of Lakeview, Oregon",earthquake
2015-08-11T04:49:06.790Z,36.6049,-97.792,5,2.9,mb_lg,,25,0.183,0.67,us,us10003119,2015-08-11T15:53:58.642Z,"23km SSW of Medford, Oklahoma",earthquake
2015-08-11T04:36:53.570Z,40.3421669,-124.3803329,15.92,1.53,md,11,239,0.07613,0.09,nc,nc72504326,2015-08-11T04:38:29.370Z,"27km SSW of Ferndale, California",earthquake
2015-08-11T04:34:45.860Z,38.8371658,-122.838501,2.76,0.55,md,11,117,0.00275,0.03,nc,nc72504321,2015-08-11T04:36:19.360Z,"9km NW of The Geysers, California",earthquake
2015-08-11T04:30:56.765Z,41.8686,-119.6339,9.3314,1.6,ml,5,221.84,0.147,0.1047,nn,nn00505987,2015-08-12T02:38:25.132Z,"68km ESE of Lakeview, Oregon",earthquake
2015-08-11T04:28:38.000Z,60.1772,-141.3425,0,1.8,ml,,,,0.9,ak,ak11675596,2015-08-11T04:45:45.081Z,"61km ENE of Cape Yakataga, Alaska",earthquake
2015-08-11T04:25:22.000Z,59.8527,-152.3286,77.8,2.1,ml,,,,0.64,ak,ak11675593,2015-08-11T04:45:36.417Z,"29km WNW of Anchor Point, Alaska",earthquake
2015-08-11T04:17:26.733Z,41.8636,-119.6527,8.6431,1,ml,5,222.28,0.14,0.1507,nn,nn00506130,2015-08-12T02:41:59.408Z,"67km ESE of Lakeview, Oregon",earthquake
2015-08-11T04:15:36.740Z,39.49,-122.9958333,10.84,2.3,md,43,36,0.05049,0.08,nc,nc72504311,2015-08-11T17:04:38.580Z,"30km NE of Redwood Valley, California",earthquake
2015-08-11T04:06:43.140Z,38.8343315,-122.8131638,2.26,0.56,md,7,107,0.01118,0.01,nc,nc72504306,2015-08-11T04:08:20.170Z,"7km W of Cobb, California",earthquake
2015-08-11T04:02:17.608Z,39.2426,-120.4819,7.8359,0.64,ml,7,212.8,0.166,0.1749,nn,nn00506121,2015-08-12T02:41:49.701Z,"27km WSW of Truckee, California",earthquake
2015-08-11T03:58:10.074Z,36.7198,-116.3169,6.8664,0.26,ml,19,68.49,0.084,0.0964,nn,nn00505944,2015-08-12T02:35:58.965Z,"44km ESE of Beatty, Nevada",earthquake
2015-08-11T03:57:05.360Z,38.8285,-122.8073333,2.24,0.97,md,39,37,0.005529,0.05,nc,nc72504296,2015-08-11T23:28:22.972Z,"7km W of Cobb, California",earthquake
2015-08-11T03:54:42.940Z,38.8333321,-122.8121643,2.75,1.01,md,24,41,0.01006,0.02,nc,nc72504291,2015-08-11T03:56:20.130Z,"7km W of Cobb, California",earthquake
2015-08-11T03:54:18.420Z,38.8396683,-122.8281631,2.2,0.84,md,17,53,0.00582,0.04,nc,nc72504286,2015-08-11T03:55:55.090Z,"9km WNW of Cobb, California",earthquake
2015-08-11T03:52:20.150Z,38.8333321,-122.8105011,2.22,1.01,md,18,42,0.009928,0.04,nc,nc72504281,2015-08-11T03:53:55.070Z,"7km W of Cobb, California",earthquake
2015-08-11T03:51:35.670Z,38.8321648,-122.8131638,2.43,0.69,md,11,88,0.009084,0.02,nc,nc72504276,2015-08-11T03:53:10.040Z,"7km W of Cobb, California",earthquake
2015-08-11T03:50:51.710Z,38.831,-122.8108333,2.53,2.68,md,74,22,0.007617,0.04,nc,nc72504266,2015-08-11T23:41:38.630Z,"7km W of Cobb, California",earthquake
2015-08-11T03:49:20.555Z,41.8692,-119.6307,7.8345,1.54,ml,4,221.83,0.149,0.1348,nn,nn00506031,2015-08-12T02:39:30.137Z,"69km ESE of Lakeview, Oregon",earthquake
2015-08-11T03:39:43.830Z,38.8100014,-122.8233337,4.09,0.69,md,8,135,0.004704,0.02,nc,nc72504256,2015-08-11T03:41:18.950Z,"6km WNW of The Geysers, California",earthquake
2015-08-11T03:22:42.870Z,33.5171667,-116.4586667,9.993,0.03,ml,15,95,0.02823,0.12,ci,ci37224799,2015-08-11T15:51:10.027Z,"20km ESE of Anza, California",earthquake
2015-08-11T03:19:19.300Z,38.8341675,-122.8126678,2.56,0.56,md,10,148,0.01095,0.03,nc,nc72504251,2015-08-11T03:20:53.860Z,"7km W of Cobb, California",earthquake
2015-08-11T03:00:38.100Z,38.8388329,-122.8046646,2.42,0.43,md,7,141,0.01119,0.02,nc,nc72504246,2015-08-11T03:02:14.690Z,"7km WNW of Cobb, California",earthquake
2015-08-11T02:45:09.780Z,33.2435,-116.3673333,7.42,0.49,ml,18,106,0.04848,0.22,ci,ci37224791,2015-08-11T02:49:20.926Z,"2km SSE of Borrego Springs, California",earthquake
2015-08-11T02:42:22.000Z,60.0203,-152.6957,86.8,1.9,ml,,,,0.88,ak,ak11675580,2015-08-11T03:11:47.393Z,"51km S of Redoubt Volcano, Alaska",earthquake
2015-08-11T02:16:45.790Z,34.8291667,-119.0203333,14.508,1,ml,13,73,0.06827,0.15,ci,ci37224783,2015-08-11T02:20:45.297Z,"7km W of Frazier Park, California",earthquake
2015-08-11T02:15:47.390Z,33.4851667,-116.503,14.156,1.11,ml,43,73,0.075,0.2,ci,ci37224775,2015-08-11T14:19:34.540Z,"18km ESE of Anza, California",earthquake
2015-08-11T02:10:53.490Z,34.2781667,-116.9013333,7.48,0.87,ml,15,95,0.02256,0.21,ci,ci37224759,2015-08-11T02:14:49.708Z,"4km NNE of Big Bear Lake, California",earthquake
2015-08-11T02:02:48.910Z,39.626,-110.3988333,-1.08,1.24,md,8,128,0.015,0.11,uu,uu60119857,2015-08-11T15:03:50.180Z,"8km N of East Carbon City, Utah",earthquake
2015-08-11T01:48:55.790Z,39.6133333,-110.3791667,-0.46,0.88,md,4,257,0.023,0.08,uu,uu60008530,2015-08-11T20:40:03.310Z,"7km NNE of East Carbon City, Utah",earthquake
2015-08-11T01:48:23.170Z,38.8328333,-111.4828333,-2.62,1.19,ml,7,98,0.07,0.08,uu,uu60119852,2015-08-11T20:39:55.920Z,"35km ESE of Salina, Utah",earthquake
2015-08-11T01:10:48.760Z,40.3655,-124.2268333,23.22,2.29,md,12,202,0.06181,0.06,nc,nc72504226,2015-08-11T01:40:12.790Z,"18km SW of Rio Dell, California",earthquake
2015-08-11T00:57:45.904Z,41.8779,-119.6188,8.4341,1.95,ml,5,220.69,0.151,0.163,nn,nn00505986,2015-08-12T02:38:15.059Z,"69km ESE of Lakeview, Oregon",earthquake
2015-08-11T00:57:18.657Z,39.5225,-120.6063,13.985,0.24,ml,6,201.99,0.114,0.1453,nn,nn00506108,2015-08-12T02:41:39.497Z,"19km ESE of Downieville, California",earthquake
2015-08-11T00:51:50.920Z,33.5998333,-116.8175,9.188,0.34,ml,21,76,0.0393,0.13,ci,ci37224735,2015-08-11T14:20:44.180Z,"14km WNW of Anza, California",earthquake
2015-08-11T00:49:01.714Z,41.8636,-119.6286,8.88,1.43,ml,5,222.77,0.153,0.0926,nn,nn00505985,2015-08-12T02:38:06.383Z,"69km ESE of Lakeview, Oregon",earthquake
2015-08-11T00:47:43.400Z,19.5317,-64.874,72,3.4,Md,5,298.8,1.12738568,0.34,pr,pr15223000,2015-08-11T08:50:18.659Z,"126km NNW of Road Town, British Virgin Islands",earthquake
2015-08-11T00:42:05.470Z,38.8180008,-122.8239975,2.62,0.56,md,7,121,0.009977,0.01,nc,nc72504221,2015-08-11T00:43:38.750Z,"7km NW of The Geysers, California",earthquake
2015-08-11T00:41:04.810Z,33.4898333,-116.4916667,13.796,0.93,ml,29,95,0.06449,0.17,ci,ci37224727,2015-08-11T14:19:31.399Z,"18km ESE of Anza, California",earthquake
2015-08-11T00:34:29.177Z,41.8806,-119.6207,8.7296,2.64,ml,5,122.74,0.148,0.1611,nn,nn00505925,2015-08-12T02:36:14.178Z,"69km ESE of Lakeview, Oregon",earthquake
2015-08-11T00:28:56.500Z,37.4725,-118.587,10.39,2.36,md,42,51,0.04921,0.05,nc,nc72504206,2015-08-12T02:35:15.968Z,"17km NW of West Bishop, California",earthquake
2015-08-11T00:25:43.000Z,61.5771,-149.841,32.3,1.9,ml,,,,0.9,ak,ak11675563,2015-08-11T00:49:11.347Z,"6km SSW of Houston, Alaska",earthquake
2015-08-11T00:11:54.370Z,37.4711667,-118.847,9.24,0.64,md,10,123,0.1195,0.05,nc,nc72504196,2015-08-11T01:05:59.110Z,"22km SSE of Mammoth Lakes, California",earthquake
2015-08-11T00:03:09.110Z,36.2775,-118.3611667,3.314,1.18,ml,14,106,0.131,0.23,ci,ci37224703,2015-08-11T15:37:58.007Z,"32km W of Olancha, California",earthquake
2015-08-10T23:58:29.610Z,36.0295,-117.8205,2.767,-0.06,ml,10,58,0.04498,0.08,ci,ci37224687,2015-08-11T15:43:02.754Z,"12km E of Coso Junction, California",earthquake
2015-08-10T23:56:29.400Z,40.6493,64.0376,10,4.4,mb,,48,4.424,0.83,us,us10003104,2015-08-11T07:58:56.871Z,"70km NNW of Shofirkon, Uzbekistan",earthquake
2015-08-10T23:53:14.240Z,-5.5201,151.8214,35.76,5.4,mb,,19,1.363,0.69,us,us10003105,2015-08-11T07:55:59.401Z,"138km SSW of Kokopo, Papua New Guinea",earthquake
2015-08-10T23:50:22.181Z,41.8699,-119.6313,8.5317,1.21,ml,5,221.69,0.148,0.1358,nn,nn00505927,2015-08-11T00:45:36.236Z,"68km ESE of Lakeview, Oregon",earthquake
2015-08-10T23:50:01.000Z,61.3502,-150.5113,81.7,1.5,ml,,,,1.04,ak,ak11675555,2015-08-11T00:07:41.134Z,"35km WNW of Anchorage, Alaska",earthquake
2015-08-10T23:44:31.860Z,36.77,-121.444,10.94,0.67,md,8,200,0.006495,0.05,nc,nc72504186,2015-08-11T01:12:00.470Z,"8km SW of Ridgemark, California",earthquake
2015-08-10T23:40:18.910Z,39.2795,-122.7558333,9.1,1.52,md,12,84,0.1226,0.04,nc,nc72504181,2015-08-11T00:23:49.310Z,"18km NE of Upper Lake, California",earthquake
2015-08-10T23:36:25.518Z,41.8583,-119.6264,8.3248,2.23,ml,5,123.5,0.158,0.1501,nn,nn00505919,2015-08-11T23:12:04.570Z,"76km SE of Lakeview, Oregon",earthquake
2015-08-10T23:34:23.090Z,-24.9062,178.7103,568.7,4.7,mb,,63,5.258,1.07,us,us100030zy,2015-08-11T07:36:58.726Z,"South of the Fiji Islands",earthquake
2015-08-10T23:08:39.000Z,60.4804,-143.0961,15.4,1.3,ml,,,,0.57,ak,ak11675544,2015-08-10T23:22:36.214Z,"59km NW of Cape Yakataga, Alaska",earthquake
2015-08-10T23:06:41.460Z,33.9138333,-117.0428333,17.949,0.58,ml,17,72,0.2001,0.16,ci,ci37224679,2015-08-10T23:10:54.038Z,"6km WSW of Beaumont, California",earthquake
2015-08-10T23:05:29.610Z,46.851,-121.9783333,10.782,0.5,md,8,287,0.09882,0.11,uw,uw61064751,2015-08-10T23:16:25.270Z,"22km E of Eatonville, Washington",earthquake
2015-08-10T23:02:13.000Z,64.9787,-147.3339,3.9,1.2,ml,,,,0.88,ak,ak11675542,2015-08-10T23:22:35.405Z,"22km NNE of Badger, Alaska",earthquake
2015-08-10T22:12:30.000Z,58.555,-137.2811,10.5,3.7,ml,,,,0.55,ak,ak11675427,2015-08-11T06:15:08.587Z,"91km W of Gustavus, Alaska",earthquake
2015-08-10T22:09:27.842Z,36.6089,-115.8816,5.4241,1.02,ml,22,136.62,0.084,0.1461,nn,nn00505904,2015-08-11T00:10:15.776Z,"45km NNE of Pahrump, Nevada",earthquake
2015-08-10T22:07:18.000Z,51.2223,177.6017,25.7,3.1,ml,,,,0.67,ak,ak11675424,2015-08-11T06:09:55.161Z,"97km S of Kiska Volcano, Alaska",earthquake
2015-08-10T22:05:50.490Z,33.9335,-116.0275,4.664,1.26,ml,25,84,0.07122,0.15,ci,ci37224655,2015-08-11T14:20:56.360Z,"23km S of Twentynine Palms, California",earthquake
2015-08-10T21:55:16.510Z,33.4796667,-116.4948333,13.386,0.71,ml,26,96,0.07238,0.24,ci,ci37224647,2015-08-11T14:20:06.649Z,"19km ESE of Anza, California",earthquake
2015-08-10T21:52:52.440Z,19.4198333,-155.6155,3.172,1.3,md,14,100,0.02048,0.12,hv,hv61003136,2015-08-10T23:58:00.990Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake
2015-08-10T21:46:43.800Z,19.4818,-66.3431,51,3.2,Md,8,298.8,1.01419796,0.09,pr,pr15222021,2015-08-11T02:18:25.210Z,"112km N of Brenas, Puerto Rico",earthquake
2015-08-10T21:35:53.000Z,64.4654,-147.9786,21.7,0.6,ml,,,,0.2,ak,ak11675316,2015-08-10T21:59:04.491Z,"42km SSW of Badger, Alaska",earthquake
2015-08-10T21:27:52.030Z,36.0956667,-120.6796667,2.94,1.16,md,31,66,0.03851,0.06,nc,nc72504156,2015-08-11T21:50:11.230Z,"29km W of Coalinga, California",earthquake
2015-08-10T21:23:07.080Z,49.3758333,-120.6333333,0.016,2.29,md,10,263,0.8627,1.81,uw,uw61064691,2015-08-10T22:09:41.400Z,"12km SW of Princeton, Canada",explosion
2015-08-10T21:15:53.600Z,18.874,-64.963,15,2.9,Md,8,248.4,0.52012455,0.18,pr,pr15222020,2015-08-11T05:18:25.012Z,"58km N of Charlotte Amalie, U.S. Virgin Islands",earthquake
2015-08-10T21:13:57.030Z,38.8098335,-122.8258362,2.47,0.56,md,9,111,0.002783,0.02,nc,nc72504146,2015-08-10T21:15:34.320Z,"7km WNW of The Geysers, California",earthquake
2015-08-10T21:10:07.000Z,57.0799,-156.9356,20.6,3.3,ml,,,,0.97,ak,ak11675311,2015-08-11T05:12:47.724Z,"144km NE of Chignik Lake, Alaska",earthquake
2015-08-10T21:08:51.000Z,57.3716,-156.6352,19.2,2.5,ml,,,,0.94,ak,ak11675309,2015-08-11T05:11:24.756Z,"146km S of King Salmon, Alaska",earthquake
2015-08-10T21:06:27.930Z,40.3151667,-121.6706667,4.95,0.47,md,6,193,0.1026,0.08,nc,nc72504136,2015-08-10T22:57:42.330Z,"27km SE of Shingletown, California",earthquake
2015-08-10T20:56:00.070Z,43.6505,-119.08,0.019,2.4,md,7,94,0.08604,0.2,uw,uw61064666,2015-08-10T22:08:04.760Z,"7km NNW of Burns, Oregon",explosion
2015-08-10T20:47:35.640Z,36.9735,-97.9464,5,3.1,mb_lg,,86,0.14,0.65,us,us100030x0,2015-08-11T17:41:36.460Z,"21km SSE of Anthony, Kansas",earthquake
2015-08-10T20:44:07.140Z,33.6643333,-116.7021667,17.04,0.88,ml,32,52,0.04777,0.14,ci,ci37224591,2015-08-11T14:20:24.450Z,"9km S of Idyllwild, California",earthquake
2015-08-10T20:27:20.720Z,33.5821667,-116.8186667,9.048,0.37,ml,16,169,0.04698,0.14,ci,ci37224583,2015-08-11T14:20:41.753Z,"14km WNW of Anza, California",earthquake
2015-08-10T20:13:20.500Z,19.229,-65.4251,135,3.8,Md,13,237.6,0.92526474,0.25,pr,pr15222019,2015-08-11T04:15:59.607Z,"98km NNE of Vieques, Puerto Rico",earthquake
2015-08-10T20:06:41.070Z,35.7205,-121.0476667,6.93,1.13,md,30,49,0.09442,0.07,nc,nc72504126,2015-08-11T21:32:53.910Z,"15km W of Lake Nacimiento, California",earthquake
2015-08-10T20:04:52.530Z,38.8383331,-122.8034973,2.58,1.66,md,28,31,0.01027,0.04,nc,nc72504121,2015-08-10T20:06:28.740Z,"7km WNW of Cobb, California",earthquake
2015-08-10T20:00:09.640Z,33.827,-117.4883333,0.007,1.17,ml,22,81,0.03731,0.3,ci,ci37224575,2015-08-10T20:25:53.444Z,"6km SSE of Home Gardens, California",quarry blast
2015-08-10T19:58:24.000Z,19.4423,-65.4505,109,2.9,Md,4,306,1.1399621,0.05,pr,pr15222018,2015-08-11T04:01:17.780Z,"119km NNE of Vieques, Puerto Rico",earthquake
2015-08-10T19:51:35.000Z,61.9943,-150.5928,16.1,1.6,ml,,,,0.75,ak,ak11675066,2015-08-10T20:19:30.591Z,"40km NW of Willow, Alaska",earthquake
2015-08-10T19:45:55.900Z,19.2362,-65.4385,116,3.7,Md,9,248.4,0.9342479,0.07,pr,pr15222016,2015-08-11T03:48:25.494Z,"98km NNE of Vieques, Puerto Rico",earthquake
2015-08-10T19:32:59.390Z,38.8574982,-122.8286667,11.71,0.88,md,12,169,0.005027,0.09,nc,nc72504116,2015-08-10T19:34:34.560Z,"9km WNW of Cobb, California",earthquake
2015-08-10T19:19:33.590Z,-27.1528,-176.2417,10,5.2,mb,,79,2.561,1.27,us,us100030vh,2015-08-11T13:56:48.000Z,"285km NE of Raoul Island, New Zealand",earthquake
2015-08-10T19:15:20.460Z,19.3263333,-155.192,0.982,1.61,md,46,91,0.05216,0.15,hv,hv61003006,2015-08-10T20:25:27.840Z,"12km SSE of Volcano, Hawaii",earthquake
2015-08-10T19:12:42.740Z,33.5358333,-116.7865,9.039,0.61,ml,27,57,0.05057,0.12,ci,ci37224535,2015-08-10T19:47:32.017Z,"11km WSW of Anza, California",earthquake
2015-08-10T19:07:06.690Z,33.8781667,-117.4361667,0.024,0.76,ml,24,63,0.06102,0.26,ci,ci37224527,2015-08-11T22:24:45.325Z,"7km W of Woodcrest, California",quarry blast
2015-08-10T18:47:30.877Z,41.8743,-119.6351,9.803,2.44,ml,5,122.35,0.143,0.1717,nn,nn00505859,2015-08-10T22:04:56.810Z,"75km ESE of Lakeview, Oregon",earthquake
2015-08-10T18:45:24.400Z,18.1835,-68.9205,94,3,Md,9,320.4,0.60726113,0.15,pr,pr15222014,2015-08-11T02:48:03.032Z,"27km SSE of La Romana, Dominican Republic",earthquake
2015-08-10T18:40:04.750Z,37.2775,-121.6558333,5.61,1.01,md,12,105,0.02306,0.03,nc,nc72504096,2015-08-11T22:49:57.960Z,"16km N of Morgan Hill, California",earthquake
2015-08-10T18:33:54.260Z,33.568,-116.6288333,12.913,0.95,ml,33,62,0.001959,0.13,ci,ci37224495,2015-08-11T22:14:36.182Z,"4km ENE of Anza, California",earthquake
2015-08-10T18:05:41.970Z,38.802166,-122.7721634,1.43,0.62,md,9,111,0.01292,0.01,nc,nc72504081,2015-08-10T18:07:14.840Z,"3km NNW of The Geysers, California",earthquake
2015-08-10T18:04:38.455Z,36.6192,-116.2554,6.8766,0.63,ml,18,107.62,0.093,0.141,nn,nn00505851,2015-08-10T18:33:19.334Z,"51km NNW of Pahrump, Nevada",earthquake
2015-08-10T17:59:08.100Z,19.4197,-66.388,63,3.3,Md,9,284.4,0.94682431,0.14,pr,pr15222013,2015-08-11T02:01:47.928Z,"105km N of Brenas, Puerto Rico",earthquake
2015-08-10T17:50:57.080Z,37.6415,-118.8748333,5.47,0.12,md,8,113,0.0177,0.02,nc,nc72504076,2015-08-10T22:54:09.650Z,"8km E of Mammoth Lakes, California",earthquake
2015-08-10T17:47:57.280Z,37.4955,-122.4095,0.02,1.04,md,11,153,0.01239,0.1,nc,nc72504071,2015-08-10T22:05:25.810Z,"1km WSW of Quarry near Half Moon Bay, CA",quarry blast
2015-08-10T17:39:39.100Z,36.656,-98.0502,5,3.2,mb_lg,,42,0.153,0.93,us,us100030ur,2015-08-10T19:39:29.461Z,"23km ENE of Helena, Oklahoma",earthquake
2015-08-10T17:36:48.150Z,37.4845,-118.5423333,12.56,1.34,md,25,67,0.1011,0.05,nc,nc72504066,2015-08-10T22:01:21.077Z,"15km NW of Dixon Lane-Meadow Creek, California",earthquake
